type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
discharge,[2010.       9.      11.       4.      20.      54.625],4,B0056,74,7136,07136.csv,1.165428494,,
charge,[2010.       9.      11.       5.       4.      36.593],4,B0056,75,7137,07137.csv,,,
discharge,[2010.       9.      11.       8.       5.      50.875],4,B0056,76,7138,07138.csv,1.179006061,,
impedance,[2010.       9.      11.       8.      53.      33.015],24,B0056,77,7139,07139.csv,,0.103035715,0.186393395
charge,[2010.      9.     11.      9.     25.     19.39],4,B0056,78,7140,07140.csv,,,
impedance,[2010.       9.      11.      12.      30.      32.937],24,B0056,79,7141,07141.csv,,0.101525132,0.186331486
discharge,[2.0100e+03 9.0000e+00 1.1000e+01 1.3000e+01 2.0000e+00 1.9546e+01],4,B0056,80,7142,07142.csv,1.201311375,,
charge,[2010.       9.      11.      13.      45.      14.468],4,B0056,81,7143,07143.csv,,,
discharge,[2010.       9.      11.      16.      46.      28.437],4,B0056,82,7144,07144.csv,1.165597803,,
charge,[2010.       9.      11.      17.      29.      53.218],4,B0056,83,7145,07145.csv,,,
discharge,[2010.       9.      11.      20.      31.      10.015],4,B0056,84,7146,07146.csv,1.180303335,,
charge,[2010.       9.      11.      21.      14.       2.187],4,B0056,85,7147,07147.csv,,,
discharge,[2010.       9.      12.       0.      15.      17.875],4,B0056,86,7148,07148.csv,1.165813419,,
charge,[2010.       9.      12.       0.      58.      31.296],4,B0056,87,7149,07149.csv,,,
discharge,[2010.       9.      12.       3.      59.      48.265],4,B0056,88,7150,07150.csv,1.176396052,,
impedance,[2010.       9.      12.       4.      46.      14.359],24,B0056,89,7151,07151.csv,,0.102194386,0.180245548
charge,[2.010e+03 9.000e+00 1.200e+01 5.000e+00 1.800e+01 1.359e+00],4,B0056,90,7152,07152.csv,,,
impedance,[2010.       9.      12.       8.      23.      19.421],24,B0056,91,7153,07153.csv,,0.101527201,0.180514522
discharge,[2010.       9.      12.       8.      55.       6.671],4,B0056,92,7154,07154.csv,1.145832551,,
charge,[2010.       9.      12.       9.      38.       3.171],4,B0056,93,7155,07155.csv,,,
discharge,[2010.       9.      12.      12.      39.      18.218],4,B0056,94,7156,07156.csv,1.16755776,,
charge,[2010.       9.      12.      13.      22.      16.859],4,B0056,95,7157,07157.csv,,,
discharge,[2010.       9.      12.      16.      23.      34.703],4,B0056,96,7158,07158.csv,1.145636655,,
charge,[2010.       9.      12.      17.       6.       9.515],4,B0056,97,7159,07159.csv,,,
discharge,[2010.       9.      12.      20.       7.      24.765],4,B0056,98,7160,07160.csv,1.1443667,,
charge,[2010.       9.      12.      20.      49.      58.468],4,B0056,99,7161,07161.csv,,,
discharge,[2010.       9.      12.      23.      51.      17.062],4,B0056,100,7162,07162.csv,1.160517769,,
impedance,[2010.       9.      13.       0.      37.      44.093],24,B0056,101,7163,07163.csv,,0.10218043,0.179432177
charge,[2.0100e+03 9.0000e+00 1.3000e+01 1.0000e+00 9.0000e+00 3.1593e+01],4,B0056,102,7164,07164.csv,,,
impedance,[2010.       9.      13.       4.      14.      47.968],24,B0056,103,7165,07165.csv,,0.101659926,0.182389773
discharge,[2010.       9.      14.      12.       6.       5.296],4,B0056,104,7166,07166.csv,1.227201304,,
impedance,[2010.       9.      14.      12.      54.      12.703],24,B0056,105,7167,07167.csv,,0.10300279,0.18533952
charge,[2.01e+03 9.00e+00 1.40e+01 1.30e+01 2.60e+01 3.43e-01],4,B0056,106,7168,07168.csv,,,
impedance,[2010.      9.     14.     16.     31.     17.25],24,B0056,107,7169,07169.csv,,0.102318914,0.185307797
discharge,[2010.       9.      14.      17.       3.       4.921],4,B0056,108,7170,07170.csv,1.24547972,,
charge,[2010.       9.      14.      17.      46.      48.031],4,B0056,109,7171,07171.csv,,,
discharge,[2010.       9.      14.      20.      48.       6.968],4,B0056,110,7172,07172.csv,1.172228885,,
charge,[2010.       9.      14.      21.      31.      37.328],4,B0056,111,7173,07173.csv,,,
discharge,[2010.       9.      15.       0.      32.      54.453],4,B0056,112,7174,07174.csv,1.1953515,,
charge,[2.010e+03 9.000e+00 1.500e+01 1.000e+00 1.600e+01 6.093e+00],4,B0056,113,7175,07175.csv,,,
discharge,[2010.       9.      15.       4.      17.      21.781],4,B0056,114,7176,07176.csv,1.191951472,,
charge,[2010.      9.     15.      5.      0.      4.75],4,B0056,115,7177,07177.csv,,,
discharge,[2010.       9.      17.      15.      17.      48.765],4,B0056,116,7178,07178.csv,1.229622367,,
impedance,[2.010e+03 9.000e+00 1.700e+01 1.600e+01 2.000e+00 3.289e+01],24,B0056,117,7179,07179.csv,,0.103294652,0.181522909
charge,[2010.       9.      17.      16.      34.      19.843],4,B0056,118,7180,07180.csv,,,
impedance,[2010.       9.      17.      19.      39.      33.093],24,B0056,119,7181,07181.csv,,0.100695778,0.183036507
discharge,[2010.       9.      17.      20.      11.      19.796],4,B0056,120,7182,07182.csv,1.277451942,,
charge,[2010.       9.      17.      20.      55.      26.968],4,B0056,121,7183,07183.csv,,,
discharge,[2010.      9.     17.     23.     56.     44.39],4,B0056,122,7184,07184.csv,1.243387975,,
charge,[2010.       9.      18.       0.      40.      13.437],4,B0056,123,7185,07185.csv,,,
discharge,[2010.       9.      18.       3.      41.      26.687],4,B0056,124,7186,07186.csv,1.230802543,,
charge,[2010.       9.      18.       4.      24.      22.125],4,B0056,125,7187,07187.csv,,,
discharge,[2010.      9.     18.      7.     25.     38.64],4,B0056,126,7188,07188.csv,1.216235853,,
charge,[2010.       9.      18.       8.       8.      20.468],4,B0056,127,7189,07189.csv,,,
discharge,[2010.       9.      18.      11.       9.      35.656],4,B0056,128,7190,07190.csv,1.208833573,,
impedance,[2010.       9.      18.      11.      56.      16.718],24,B0056,129,7191,07191.csv,,0.101940372,0.179268984
charge,[2010.       9.      18.      12.      28.       3.796],4,B0056,130,7192,07192.csv,,,
impedance,[2010.      9.     18.     15.     33.     19.14],24,B0056,131,7193,07193.csv,,0.100041855,0.17863447
discharge,[2010.       9.      18.      16.       5.       6.281],4,B0056,132,7194,07194.csv,1.194618116,,
charge,[2010.       9.      18.      16.      48.       9.078],4,B0056,133,7195,07195.csv,,,
discharge,[2010.       9.      18.      19.      49.      23.328],4,B0056,134,7196,07196.csv,1.173424813,,
charge,[2010.       9.      18.      20.      32.      11.859],4,B0056,135,7197,07197.csv,,,
discharge,[2010.       9.      18.      23.      33.      26.125],4,B0056,136,7198,07198.csv,1.140459631,,
charge,[2010.       9.      19.       0.      15.      53.859],4,B0056,137,7199,07199.csv,,,
discharge,[2010.       9.      19.       3.      17.      11.312],4,B0056,138,7200,07200.csv,1.182171641,,
charge,[2010.       9.      19.       3.      59.      19.781],4,B0056,139,7201,07201.csv,,,
discharge,[2010.       9.      19.       7.       0.      37.453],4,B0056,140,7202,07202.csv,1.148066338,,
impedance,[2010.       9.      19.       7.      46.      55.343],24,B0056,141,7203,07203.csv,,0.101746347,0.178622229
charge,[2010.       9.      19.       8.      18.      42.812],4,B0056,142,7204,07204.csv,,,
impedance,[2.01e+03 9.00e+00 1.90e+01 1.10e+01 2.40e+01 7.96e-01],24,B0056,143,7205,07205.csv,,0.101765725,0.177358999
discharge,[2010.       9.      19.      11.      55.      48.484],4,B0056,144,7206,07206.csv,1.182538194,,
charge,[2010.       9.      19.      12.      37.      25.421],4,B0056,145,7207,07207.csv,,,
discharge,[2010.       9.      19.      15.      38.      44.765],4,B0056,146,7208,07208.csv,1.155209286,,
charge,[2010.       9.      19.      16.      20.      55.593],4,B0056,147,7209,07209.csv,,,
discharge,[2010.       9.      19.      19.      22.      11.656],4,B0056,148,7210,07210.csv,1.121681671,,
charge,[2.01e+03 9.00e+00 1.90e+01 2.00e+01 4.00e+00 7.96e-01],4,B0056,149,7211,07211.csv,,,
discharge,[2010.       9.      19.      23.       5.      17.437],4,B0056,150,7212,07212.csv,1.162666263,,
charge,[2010.       9.      19.      23.      46.      55.921],4,B0056,151,7213,07213.csv,,,
discharge,[2.0100e+03 9.0000e+00 2.0000e+01 2.0000e+00 4.8000e+01 1.1609e+01],4,B0056,152,7214,07214.csv,1.124695616,,
impedance,[2010.       9.      20.       3.      33.      57.015],24,B0056,153,7215,07215.csv,,0.101341285,0.172867464
charge,[2010.       9.      20.       4.       5.      45.906],4,B0056,154,7216,07216.csv,,,
impedance,[2.010e+03 9.000e+00 2.000e+01 7.000e+00 1.100e+01 1.781e+00],24,B0056,155,7217,07217.csv,,0.101186984,0.1762832
discharge,[2010.       9.      20.       7.      42.      50.203],4,B0056,156,7218,07218.csv,1.166417795,,
charge,[2010.       9.      20.       8.      24.      15.015],4,B0056,157,7219,07219.csv,,,
discharge,[2010.       9.      20.      11.      25.      31.156],4,B0056,158,7220,07220.csv,1.134674516,,
charge,[2010.       9.      20.      12.       7.      10.968],4,B0056,159,7221,07221.csv,,,
discharge,[2010.       9.      20.      15.       8.      29.703],4,B0056,160,7222,07222.csv,1.101223132,,
charge,[2.01e+03 9.00e+00 2.00e+01 1.50e+01 5.00e+01 1.14e+00],4,B0056,161,7223,07223.csv,,,
discharge,[2010.       9.      20.      18.      51.      21.781],4,B0056,162,7224,07224.csv,1.156073395,,
charge,[2010.       9.      20.      19.      32.       6.515],4,B0056,163,7225,07225.csv,,,
discharge,[2010.       9.      20.      22.      33.      25.109],4,B0056,164,7226,07226.csv,1.13856099,,
impedance,[2010.       9.      20.      23.      18.      51.328],24,B0056,165,7227,07227.csv,,0.103416189,0.179720213
charge,[2010.       9.      20.      23.      50.      39.718],4,B0056,166,7228,07228.csv,,,
impedance,[2.0100e+03 9.0000e+00 2.1000e+01 2.0000e+00 5.5000e+01 5.6796e+01],24,B0056,167,7229,07229.csv,,0.10141207,0.174102345
discharge,[2010.       9.      21.      16.      21.       5.187],4,B0056,168,7230,07230.csv,1.175726545,,
impedance,[2010.       9.      21.      17.       7.      17.328],24,B0056,169,7231,07231.csv,,0.101584868,0.170532662
charge,[2010.       9.      21.      17.      39.       5.828],4,B0056,170,7232,07232.csv,,,
impedance,[2010.       9.      21.      20.      44.      24.828],24,B0056,171,7233,07233.csv,,0.10263079,0.179821543
discharge,[2010.       9.      21.      21.      16.      13.531],4,B0056,172,7234,07234.csv,1.196938563,,
charge,[2010.      9.     21.     21.     58.     28.14],4,B0056,173,7235,07235.csv,,,
discharge,[2010.      9.     22.      0.     59.     48.89],4,B0056,174,7236,07236.csv,1.126745799,,
charge,[2.0100e+03 9.0000e+00 2.2000e+01 1.0000e+00 4.1000e+01 3.2187e+01],4,B0056,175,7237,07237.csv,,,
discharge,[2010.       9.      22.       4.      42.      50.281],4,B0056,176,7238,07238.csv,1.160103137,,
charge,[2010.       9.      22.       5.      24.      23.734],4,B0056,177,7239,07239.csv,,,
discharge,[2010.       9.      22.       8.      25.      42.578],4,B0056,178,7240,07240.csv,1.136145873,,
charge,[2010.       9.      22.       9.       6.      33.937],4,B0056,179,7241,07241.csv,,,
discharge,[2010    9   22   12    7   52],4,B0056,180,7242,07242.csv,1.139725389,,
impedance,[2010.       9.      22.      12.      53.      15.031],24,B0056,181,7243,07243.csv,,0.101311852,0.183868046
charge,[2010.       9.      22.      13.      25.       4.078],4,B0056,182,7244,07244.csv,,,
impedance,[2010.       9.      22.      16.      30.      22.781],24,B0056,183,7245,07245.csv,,0.101847215,0.178120751
discharge,[2.0100e+03 9.0000e+00 2.2000e+01 1.7000e+01 2.0000e+00 1.1859e+01],4,B0056,184,7246,07246.csv,1.156001002,,
charge,[2010.       9.      22.      17.      43.      16.453],4,B0056,185,7247,07247.csv,,,
discharge,[2010.       9.      22.      20.      44.      38.687],4,B0056,186,7248,07248.csv,1.126818619,,
charge,[2010.       9.      22.      21.      25.      52.718],4,B0056,187,7249,07249.csv,,,
discharge,[2010.       9.      23.       0.      27.      12.937],4,B0056,188,7250,07250.csv,1.116688356,,
charge,[2.0100e+03 9.0000e+00 2.3000e+01 1.0000e+00 7.0000e+00 4.6453e+01],4,B0056,189,7251,07251.csv,,,
discharge,[2010.       9.      23.       4.       9.       8.968],4,B0056,190,7252,07252.csv,1.13306132,,
charge,[2010.      9.     23.      4.     49.     59.39],4,B0056,191,7253,07253.csv,,,
discharge,[2010.       9.      23.       7.      51.      17.218],4,B0056,192,7254,07254.csv,1.08938399,,
impedance,[2010.      9.     23.      8.     35.     53.89],24,B0056,193,7255,07255.csv,,0.10147143,0.174113785
charge,[2010.      9.     23.      9.      7.     43.25],4,B0056,194,7256,07256.csv,,,
impedance,[2010.      9.     23.     12.     13.      2.64],24,B0056,195,7257,07257.csv,,0.101237809,0.172495825
discharge,[2010.       9.      23.      12.      44.      52.046],4,B0056,196,7258,07258.csv,1.112083646,,
charge,[2010.       9.      23.      13.      25.      43.781],4,B0056,197,7259,07259.csv,,,
discharge,[2010.       9.      23.      16.      27.       6.734],4,B0056,198,7260,07260.csv,1.127995025,,
charge,[2010.      9.     23.     17.      7.     13.64],4,B0056,199,7261,07261.csv,,,
discharge,[2010.       9.      23.      20.       8.      35.109],4,B0056,200,7262,07262.csv,1.138677457,,
charge,[2010    9   23   20   48   49],4,B0056,201,7263,07263.csv,,,
discharge,[2010.       9.      23.      23.      50.      11.265],4,B0056,202,7264,07264.csv,1.127113696,,
charge,[2010.       9.      24.       0.      30.      30.234],4,B0056,203,7265,07265.csv,,,
discharge,[2010.       9.      24.       3.      31.      49.968],4,B0056,204,7266,07266.csv,1.110150887,,
impedance,[2010.       9.      24.       4.      16.      16.906],24,B0056,205,7267,07267.csv,,0.102462794,0.179798853
charge,[2010.       9.      24.       4.      48.       6.765],4,B0056,206,7268,07268.csv,,,
impedance,[2010.       9.      24.       7.      53.      28.687],24,B0056,207,7269,07269.csv,,0.101527621,0.176942208
discharge,[2010.       9.      24.       8.      25.      18.515],4,B0056,208,7270,07270.csv,1.134463226,,
charge,[2010.       9.      24.       9.       5.      40.015],4,B0056,209,7271,07271.csv,,,
discharge,[2010.       9.      24.      12.       7.       3.171],4,B0056,210,7272,07272.csv,1.108458756,,
charge,[2010.       9.      24.      12.      47.      29.312],4,B0056,211,7273,07273.csv,,,
discharge,[2010.       9.      24.      15.      48.      49.406],4,B0056,212,7274,07274.csv,1.076822087,,
charge,[2010.       9.      24.      16.      28.      59.265],4,B0056,213,7275,07275.csv,,,
discharge,[2010.       9.      24.      19.      30.      22.281],4,B0056,214,7276,07276.csv,1.128398213,,
charge,[2010.       9.      24.      20.      10.       9.953],4,B0056,215,7277,07277.csv,,,
discharge,[2010.       9.      24.      23.      11.      34.281],4,B0056,216,7278,07278.csv,1.106635035,,
impedance,[2010.       9.      24.      23.      55.      54.734],24,B0056,217,7279,07279.csv,,0.102067739,0.181884112
charge,[2010.       9.      25.       0.      27.      44.859],4,B0056,218,7280,07280.csv,,,
impedance,[2010.      9.     25.      3.     33.      5.39],24,B0056,219,7281,07281.csv,,0.102228677,0.173350281
discharge,[2010.       9.      28.      11.      41.      33.437],4,B0056,220,7282,07282.csv,1.271609072,,
impedance,[2010.       9.      28.      12.      28.      25.625],24,B0056,221,7283,07283.csv,,0.10334392,0.179502902
charge,[2010.      9.     28.     13.      0.     15.89],4,B0056,222,7284,07284.csv,,,
impedance,[2010.       9.      28.      16.       5.      40.343],24,B0056,223,7285,07285.csv,,0.102325202,0.174032133
discharge,[2010.       9.      28.      16.      37.      32.109],4,B0056,224,7286,07286.csv,1.241576718,,
charge,[2010.       9.      28.      17.      20.       8.734],4,B0056,225,7287,07287.csv,,,
discharge,[2010.       9.      28.      20.      21.      33.968],4,B0056,226,7288,07288.csv,1.174652904,,
charge,[2010.       9.      28.      21.       4.       5.953],4,B0056,227,7289,07289.csv,,,
discharge,[2010.       9.      29.       0.       5.      26.906],4,B0056,228,7290,07290.csv,1.198938989,,
charge,[2.01e+03 9.00e+00 2.90e+01 0.00e+00 4.70e+01 8.43e-01],4,B0056,229,7291,07291.csv,,,
discharge,[2010.       9.      29.       3.      48.      21.015],4,B0056,230,7292,07292.csv,1.146139897,,
charge,[2010.       9.      29.       4.      29.      50.859],4,B0056,231,7293,07293.csv,,,
discharge,[2010.       9.      29.       7.      31.      12.015],4,B0056,232,7294,07294.csv,1.129224379,,
impedance,[2010.       9.      29.       8.      16.      37.968],24,B0056,233,7295,07295.csv,,0.101942155,0.171767159
charge,[2010.       9.      29.       8.      48.      28.531],4,B0056,234,7296,07296.csv,,,
impedance,[2010.       9.      29.      11.      53.      51.203],24,B0056,235,7297,07297.csv,,0.103227411,0.167094439
discharge,[2010.       9.      29.      12.      25.      41.906],4,B0056,236,7298,07298.csv,1.110343289,,
charge,[2010.       9.      29.      13.       6.      49.296],4,B0056,237,7299,07299.csv,,,
